278 188 62 10 228 71 400 881 2 	6	2	0
1 9 7 107 3 4 1 13 7 274 4 401 3 19 23 194 882 51 674 2 	1	2	0
1 9 7 107 3 4 1 13 7 274 4 401 3 19 23 194 882 51 674 2 	0	2	0
1 527 1373 5 6 14 1374 3 34 528 11 15 20 33 1 170 2 	7	2	0
14 58 134 3 884 5 76 1 78 3 4 1 403 885 5 6 14 305 2 	3	2	0
14 58 134 3 884 5 76 1 78 3 4 1 403 885 5 6 14 305 2 	10	2	0
11 235 40 6 113 676 29 669 3 19 1 404 5 16 4 11 5 1 46 306 9 20 74 268 18 1 248 2 	1	2	0
31 405 1 22 10 177 3 57 338 16 1376 2 	8	2	0
63 1 119 63 18 312 24 352 23 31 1377 677 1 344 1378 44 1 46 3 1379 886 887 17 	1	2	0
23 179 222 1 888 889 3 890 3 891 3 19 433 5 18 6 14 310 4 73 14 9 17 	11	2	0
23 179 222 1 888 889 3 890 3 891 3 19 433 5 18 6 14 310 4 73 14 9 17 	1	2	0
8 214 130 94 11 15 6 98 530 11 678 4 353 252 4 53 13 2 	6	2	0
8 214 130 94 11 15 6 98 530 11 678 4 353 252 4 53 13 2 	0	2	0
8 214 130 94 11 15 6 98 530 11 678 4 353 252 4 53 13 2 	8	2	0
8 191 23 179 222 1 198 892 449 19 11 531 61 47 25 1380 253 215 163 138 37 177 4 8 38 228 450 28 162 43 4 25 153 893 894 2 	2	2	0
105 254 34 1381 91 1 160 87 8 7 49 2 	0	0	0
120 179 20 31 1 229 1382 313 354 2 	1	2	0
11 35 48 17 	1	2	0
502 37 1384 15 1385 35 263 3 4 1 1386 1387 533 7 192 203 2 	0	0	0
644 106 10 534 895 3 4 115 25 518 157 451 1 170 7 1388 2 	0	0	0
1389 29 37 1390 29 1 679 87 157 1391 194 91 10 1392 1393 2 	0	0	0
374 193 7 104 896 43 80 897 129 15 97 11 5 2 	7	0	0
374 193 7 104 896 43 80 897 129 15 97 11 5 2 	9	0	0
1 116 26 57 898 132 4 58 134 5 535 182 2 	10	2	0
1 116 26 57 898 132 4 58 134 5 535 182 2 	4	2	0
82 71 355 35 309 34 26 10 525 15 2 	1	2	0
13 5 23 1394 1395 1396 3 19 24 680 23 75 6 155 269 2 	0	1	0
1397 1398 5 57 6 16 1399 	6	2	0
1400 35 5 6 199 3 337 39 2 	6	2	0
1 899 9 5 900 901 4 5 6 407 18 48 902 2 	7	2	0
1 899 9 5 900 901 4 5 6 407 18 48 902 2 	1	2	0
1 56 5 668 401 4 225 2 	0	2	0
1 200 5 28 95 903 27 295 681 4 95 182 216 2 	3	2	0
1 200 5 28 95 903 27 295 681 4 95 182 216 2 	4	2	0
21 5 69 12 37 233 163 4 11 5 23 10 40 1401 2 	2	2	0
64 177 74 904 20 15 1402 431 10 21 346 17 	2	2	0
115 25 905 29 865 3 25 224 24 25 36 279 265 1 346 19 3 25 32 682 299 2 	2	0	0
242 3 10 152 314 176 3 491 1403 639 1404 29 37 452 35 1405 4 151 23 453 10 1406 51 381 1 906 24 7 536 29 1407 2 	0	0	0
255 6 507 43 	0	0	0
203 13 3 683 9 43 49 26 356 12 163 18 270 43 684 226 83 21 69 	0	0	0
203 13 3 683 9 43 49 26 356 12 163 18 270 43 684 226 83 21 69 	1	1	0
203 13 3 683 9 43 49 26 356 12 163 18 270 43 684 226 83 21 69 	2	0	0
8 36 6 1408 87 33 537 4 538 17 	2	2	0
8 345 907 90 11 167 1 908 4 909 2 	2	2	0
8 345 907 90 11 167 1 908 4 909 2 	6	2	0
100 910 7 28 401 4 81 2 	0	2	0
8 221 818 37 539 220 65 379 87 2 	8	2	0
1 9 7 16 60 2 	1	2	0
1 275 4 1409 1410 26 42 2 	1	2	0
1 540 59 12 685 29 1 1411 1412 1 186 41 92 1413 1414 226 29 1415 280 29 6 208 384 7 117 2 	11	2	0
311 5 6 89 397 3 19 10 40 395 2 	6	1	0
13 7 274 4 1416 2 	0	2	0
21 7 6 893 207 4 25 408 158 40 65 109 2 	2	2	0
14 13 3 14 9 2 	1	2	0
19 60 272 516 17 	11	0	0
1 63 5 48 34 660 96 686 911 12 1 135 3 1417 3 1418 212 1419 10 128 1420 35 2 	1	2	0
253 1421 71 276 134 1422 3 11 66 40 53 10 68 123 686 1423 29 1 79 2 	7	0	0
122 3 138 11 5 45 357 3 11 338 340 28 687 4 126 23 24 307 2 	1	0	0
122 3 138 11 5 45 357 3 11 338 340 28 687 4 126 23 24 307 2 	7	0	0
102 56 5 912 913 12 64 358 19 126 1 46 454 29 1 541 17 	0	0	0
102 56 5 912 913 12 64 358 19 126 1 46 454 29 1 541 17 	1	2	0
92 272 1 46 359 8 31 36 18 6 144 9 39 2 	1	2	0
315 236 39 127 2 	1	2	0
6 168 82 17 	2	2	0
29 6 1424 542 543 3 6 360 4 8 1425 279 21 14 39 29 100 143 10 914 1 1426 1427 1428 1429 1430 2 	2	2	0
21 7 1 174 688 3 544 3 4 48 915 10 100 543 12 455 2 	1	2	0
21 7 1 174 688 3 544 3 4 48 915 10 100 543 12 455 2 	6	2	0
1 173 689 454 5 690 3 1 691 156 4 692 3 4 1 13 316 693 232 2 	1	2	0
1 173 689 454 5 690 3 1 691 156 4 692 3 4 1 13 316 693 232 2 	7	2	0
1 173 689 454 5 690 3 1 691 156 4 692 3 4 1 13 316 693 232 2 	0	2	0
27 45 205 361 1431 10 40 36 18 1 455 1432 3 5 456 85 42 268 17 	2	2	0
25 74 362 205 148 15 21 1433 18 1434 409 2 	2	2	0
1 56 5 145 1435 2 	0	2	0
1 9 1436 1437 2 	7	2	0
115 8 443 1438 15 6 234 8 66 1439 1440 1 217 4 34 66 457 40 201 112 142 363 2 	1	2	0
76 916 1 694 917 175 138 11 5 1 918 1441 2 	8	2	0
157 256 91 85 1442 919 313 3 72 8 77 36 206 3 4 920 91 921 20 43 11 7 922 17 	1	2	0
38 18 38 3 21 923 346 1443 1444 69 12 37 233 84 163 18 1 166 2 	2	2	0
82 1 406 1445 4 1 836 98 313 2 	1	2	0
58 124 134 5 16 4 58 92 1 394 7 1452 1453 10 1 152 2 	3	2	0
697 5 57 274 3 169 1 39 146 926 101 18 1 384 2 	0	2	0
61 205 198 892 1464 3 64 281 5 348 503 10 1465 21 5 927 1466 18 1 384 19 5 23 6 458 698 334 87 2 	0	1	0
1 70 5 1467 4 699 1468 27 317 1469 1470 1471 29 1 389 196 12 1 236 925 3 72 26 14 15 6 282 2 	6	2	0
8 31 77 93 296 18 1 547 699 2 	2	2	0
11 35 245 1 46 183 18 312 2 	1	2	0
20 67 23 41 299 33 1 547 699 928 2 	2	2	0
47 25 32 10 700 83 1 413 516 196 3 25 66 1472 929 21 39 2 	2	2	0
1 39 5 257 19 23 1473 2 	2	1	0
1 9 5 6 1474 18 1475 1 9 5 48 4 930 27 1 174 1476 12 1477 4 1478 2 	1	2	0
8 66 130 94 11 2 	2	2	0
11 35 69 12 100 233 548 10 108 18 270 2 	2	2	0
25 36 6 14 87 33 1 537 4 538 701 160 189 2 	2	2	0
254 75 702 1479 33 1 200 25 518 266 33 6 170 4 36 159 2 	8	2	0
1 910 7 75 208 4 256 106 100 9 4 116 27 6 703 2 	0	2	0
1 22 35 70 4 1480 1481 132 15 6 16 1482 2 	6	2	0
8 130 94 916 21 39 4 704 159 4 116 17 	2	2	0
37 364 4 8 1483 11 66 40 14 10 41 10 1 537 4 538 701 15 100 1484 3 4 10 100 705 11 7 181 2 	2	2	0
1 31 194 706 215 681 10 707 1485 931 45 24 132 37 364 28 708 4 1 9 7 48 3 47 8 168 94 6 298 11 168 40 1 1486 1487 2 	3	2	0
414 415 37 1488 3 41 4 82 21 22 2 	2	2	0
20 74 23 40 1489 33 38 2 	2	2	0
25 32 23 932 18 1 459 113 92 21 89 346 2 	2	2	0
1 460 7 156 2 	7	2	0
1 709 49 122 318 1490 1 460 27 416 212 54 338 6 89 1491 50 2 	7	0	0
8 345 11 4 66 130 94 2 	2	2	0
21 7 37 933 87 33 319 549 550 35 4 8 168 184 247 934 1 9 4 1 13 7 2 	1	2	0
21 7 37 933 87 33 319 549 550 35 4 8 168 184 247 934 1 9 4 1 13 7 2 	0	2	0
198 1492 495 63 3 1493 1494 1495 359 4 137 4 551 2 	1	2	0
8 130 94 319 549 550 35 15 71 9 3 1 110 4 117 13 2 	1	2	0
8 130 94 319 549 550 35 15 71 9 3 1 110 4 117 13 2 	6	2	0
38 1 56 5 318 316 17 17 	0	2	0
21 39 7 143 1496 2 	2	0	0
37 630 219 4 630 914 7 75 246 4 445 2 	1	0	0
629 8 55 30 461 1 445 402 54 710 128 26 376 24 143 50 19 11 7 143 60 246 2 	1	0	0
1 935 1497 4 512 251 32 187 86 12 1 1498 2 	1	1	0
1 13 7 1 119 223 16 90 21 39 2 	0	2	0
1 13 7 1 119 223 16 90 21 39 2 	2	0	0
11 35 936 29 1 311 3 4 100 84 7 192 937 150 43 1 275 7 341 4 1 198 277 36 145 396 2 	6	0	0
11 35 936 29 1 311 3 4 100 84 7 192 937 150 43 1 275 7 341 4 1 198 277 36 145 396 2 	1	0	0
71 365 1499 5 48 4 118 363 5 181 2 	1	2	0
1 78 5 154 218 1 13 5 361 2 	5	2	0
1 78 5 154 218 1 13 5 361 2 	0	0	0
96 39 7 107 938 9 7 48 4 12 552 96 2 	2	2	0
96 39 7 107 938 9 7 48 4 12 552 96 2 	1	2	0
8 74 40 211 65 28 462 2 	2	2	0
350 101 1 16 249 2 	2	2	0
11 7 117 2 	2	2	0
1 463 26 48 3 178 1500 4 28 229 2 	1	2	0
25 36 1501 35 98 512 137 4 11 7 107 2 	1	2	0
60 393 15 80 253 165 19 187 7 536 2 	7	0	0
8 151 30 1503 3 8 553 1 59 45 162 2 	6	2	0
29 6 417 263 11 7 283 10 453 18 4 228 334 2 	2	2	0
110 5 45 257 4 712 3 16 15 358 218 25 32 49 29 1504 2 	8	2	0
218 25 32 209 15 939 1505 4 123 1506 1 463 25 213 32 14 2 	1	2	0
25 74 40 65 2 	2	2	0
21 5 123 75 16 3 464 84 2 	1	2	0
21 5 123 75 16 3 464 84 2 	9	2	0
1 229 275 313 5 156 4 335 1 46 24 8 139 36 33 21 78 713 2 	1	2	0
1 229 275 313 5 156 4 335 1 46 24 8 139 36 33 21 78 713 2 	9	2	0
8 31 940 90 1 38 20 67 108 269 3 190 1 398 26 535 366 4 20 67 335 281 88 9 112 20 67 108 15 554 112 104 941 92 80 211 176 1 79 2 	7	0	0
8 31 940 90 1 38 20 67 108 269 3 190 1 398 26 535 366 4 20 67 335 281 88 9 112 20 67 108 15 554 112 104 941 92 80 211 176 1 79 2 	9	0	0
18 142 1507 3 21 5 6 22 8 408 40 179 10 453 92 109 115 8 191 18 21 402 12 409 2 	2	2	0
155 942 338 155 1508 15 6 315 943 2 	2	2	0
34 31 11 38 14 78 3 9 3 4 13 2 	5	2	0
34 31 11 38 14 78 3 9 3 4 13 2 	1	2	0
34 31 11 38 14 78 3 9 3 4 13 2 	0	2	0
1 59 5 695 4 1 714 26 944 715 210 716 314 61 144 61 34 67 2 	0	2	0
1 9 5 331 687 4 717 2 	0	2	0
4 11 38 517 33 6 28 154 78 54 945 3 489 3 4 141 111 26 145 88 112 104 435 652 718 50 2 	9	2	0
1 1509 5 14 60 448 34 418 320 127 1510 61 95 2 	0	2	0
21 22 5 57 28 321 4 946 2 	8	2	0
495 6 28 53 1511 359 234 37 511 36 1512 4 555 212 719 178 28 99 2 	1	2	0
25 178 947 15 6 258 298 4 34 32 256 948 4 96 2 	0	2	0
25 178 947 15 6 258 298 4 34 32 256 948 4 96 2 	1	2	0
25 1513 27 949 720 656 3 178 32 48 2 	1	2	0
25 214 41 65 109 	2	2	0
8 721 188 10 21 39 27 123 950 709 15 334 4 36 85 107 87 2 	2	2	0
1 56 7 722 3 1 9 7 318 48 4 1 22 5 723 2 	0	2	0
1 56 7 722 3 1 9 7 318 48 4 1 22 5 723 2 	1	2	0
342 3 1 52 26 320 3 19 8 419 11 7 76 11 2 	5	0	0
342 3 1 52 26 320 3 19 8 419 11 7 76 11 2 	2	2	0
25 38 419 11 7 76 11 2 	2	2	0
333 8 68 16 9 4 237 13 2 	1	2	0
333 8 68 16 9 4 237 13 2 	0	1	0
333 8 68 243 9 4 243 13 3 333 8 68 16 16 4 243 13 2 	0	0	0
11 5 23 951 2 	2	0	0
1 22 5 6 505 72 465 164 284 111 4 58 256 717 18 6 952 59 2 	3	2	0
1 22 5 6 505 72 465 164 284 111 4 58 256 717 18 6 952 59 2 	6	2	0
4 222 146 1514 41 299 171 145 222 2 	2	2	0
20 26 23 420 1515 421 27 953 1516 12 1517 19 164 1518 3 1519 1520 3 1521 1522 3 954 171 284 494 2 	1	2	0
4 1523 29 399 1524 1525 5 245 117 2 	2	2	0
389 176 1 1526 18 625 21 5 6 53 337 22 27 16 63 2 	6	2	0
37 360 213 1 955 63 72 724 201 2 	1	2	0
1 1532 7 192 99 4 16 29 6 417 1533 263 2 	10	2	0
422 12 6 114 22 19 8 956 47 34 26 23 60 500 725 40 696 10 1534 6 349 51 957 2 	8	1	0
238 8 66 94 11 4 41 65 109 2 	2	2	0
8 958 86 27 6 1535 423 72 7 155 303 15 253 2 	3	2	0
1536 43 11 7 48 2 	1	2	0
8 149 30 102 10 41 65 2 	2	2	0
1 9 5 322 239 48 17 	1	2	0
63 5 304 3 61 5 930 258 2 	1	2	0
110 5 959 3 13 556 2 	6	2	0
110 5 959 3 13 556 2 	0	2	0
8 191 457 1537 24 8 36 10 557 15 621 9 2 	1	0	0
1 1538 527 7 44 1539 4 1 275 7 1540 23 10 1541 11 724 44 11 36 80 93 1542 2 	1	0	0
13 7 122 441 4 1 110 5 23 24 14 2 	0	0	0
13 7 122 441 4 1 110 5 23 24 14 2 	6	0	0
8 41 4 108 86 33 205 215 163 4 21 5 69 22 20 31 41 4 82 2 	2	2	0
21 5 37 278 87 960 6 726 15 6 39 138 1 9 4 13 7 42 2 	1	2	0
21 5 37 278 87 960 6 726 15 6 39 138 1 9 4 13 7 42 2 	0	2	0
8 66 1543 264 65 62 109 61 69 12 37 152 398 2 	2	2	0
11 35 6 114 257 39 2 	2	2	0
8 318 140 21 22 17 17 17 	2	2	0
8 44 1 110 3 11 35 28 961 4 918 2 	6	2	0
1 84 5 107 17 17 17 	1	2	0
4 1544 135 2 	9	2	0
155 1545 101 17 	2	2	0
28 323 4 42 962 17 	6	2	0
28 323 4 42 962 17 	5	2	0
25 32 28 296 2 	1	0	0
25 963 30 41 10 21 22 109 15 6 16 183 2 	1	0	0
190 3 8 244 21 22 5 6 16 1546 86 175 2 	6	2	0
37 727 4 8 905 1547 21 1548 22 1 198 189 4 36 6 14 87 17 	2	2	0
1 63 4 58 32 42 1 13 60 19 97 75 132 21 22 7 1 728 236 248 2 	1	2	0
1 63 4 58 32 42 1 13 60 19 97 75 132 21 22 7 1 728 236 248 2 	10	2	0
1 63 4 58 32 42 1 13 60 19 97 75 132 21 22 7 1 728 236 248 2 	6	2	0
34 921 91 34 26 211 10 1549 1 400 18 394 15 1 1550 3 45 8 191 209 964 10 211 49 29 6 1551 189 10 228 11 2 	8	2	0
643 21 22 86 17 	2	2	0
130 405 17 17 17 17 17 	2	2	0
729 24 3 51 1 1552 35 965 12 1553 168 40 558 6 655 27 1 379 170 3 234 466 10 1554 1555 112 1 966 29 1556 2 	6	0	0
1 259 26 730 143 60 559 3 1 79 5 285 12 142 239 39 3 4 1 58 124 5 245 129 2 	6	0	0
1 259 26 730 143 60 559 3 1 79 5 285 12 142 239 39 3 4 1 58 124 5 245 129 2 	7	1	0
