16 31 113 2674 10 1736 31 624 3 100 11 8 355 3 72 229 147 294 	3 	2	0
77 8 35 29 22 	4 	2	0
9 41 2 325 1827 25 386 3 842 923 25 2880 1388 3 5 2 489 1845 25 8 248 92 15 91 2881 1 	1 	2	0
85 2 2206 288 1 	0 	2	0
2 4 11 181 3 2081 1097 5 132 2093 79 1 	0 	2	0
2 428 32 462 3 2 4 11 166 5 2 397 11 95 84 251 1 	0 	2	0
9 118 10 21 43 25 8 1361 27 9 2735 803 1 	4 	1	0
9 30 236 2 971 569 886 172 2 369 24 21 11 66 275 2 62 57 1 	4 	2	0
1603 1604 3 129 191 1873 15 2978 809 14 982 5 197 3 1874 366 107 99 5 1874 444 1409 3 11 57 14 2 62 1157 122 9 68 124 54 10 1 2 1875 11 80 5 668 25 44 132 2979 1 	3 	0	0
24 27 11 176 4494 1 	4 	2	0
21 11 8 35 29 10 217 60 28 14 28 1468 3 5 205 15 813 2 4127 1 	3 	2	0
637 25 1884 3 137 3 45 18 95 101 257 1885 653 1 	3 	0	0
16 31 1166 10 64 8 104 15 8 251 249 5 18 53 37 64 3595 60 1 	2 	2	0
20 41 8 712 219 111 89 56 15 43 350 1 	4 	1	0
8 513 614 1 	4 	2	0
40 1277 96 25 94 138 15 8 403 39 3278 3279 5 867 10 433 66 115 1736 3280 1 	4 	1	0
2 3822 459 27 9 156 13 49 693 49 451 5 1131 58 2 1190 336 1471 27 9 156 17 16 3 36 3823 1355 102 25 57 670 14 1190 371 1469 1 	0 	0	0
5 3 4259 377 583 96 208 10 103 5 20 335 15 8 493 1098 599 3 36 282 103 4260 225 1 	2 	0	0
4 5 12 13 722 1 	0 	1	0
3741 3742 32 2 205 3743 15 70 3744 415 5 36 246 18 784 14 163 1 	0 	2	0
9 30 317 8 256 14 79 56 1 	4 	1	0
360 58 4060 21 29 11 55 4061 31 79 17 4062 757 17 4063 48 384 36 30 72 1248 967 22 46 	4 	1	0
2 428 32 462 3 2 4 11 166 5 2 397 11 95 84 251 1 	2 	2	0
210 4 5 36 30 505 12 3 26 73 2 821 18 64 387 75 36 85 10 2675 18 60 2 447 1 	0 	2	0
63 145 1317 75 20 1460 13 2 165 464 11 39 4482 1 	2 	0	0
15 52 14 18 130 10 142 4 3 85 2 1756 373 3 16 11 8 670 14 1345 1 	0 	2	0
21 109 29 76 8 383 858 197 5 537 154 106 1 	1 	2	0
75 9 169 516 1722 66 2 605 5 2642 172 38 1723 3 9 799 15 595 908 1276 31 1 	4 	1	0
9 545 2 235 5 995 18 418 26 174 56 15 2 229 3 2317 309 65 2 889 1038 12 2318 8 2319 5 8 2320 2321 14 2322 5 71 428 28 18 174 15 2 210 659 3 2 710 3 2 2323 1 	0 	2	0
45 3 15 33 4 9 280 110 16 3 24 26 15 8 290 111 60 1 	3 	0	0
814 31 609 11 8 35 199 119 1 	4 	2	0
36 87 3592 16 60 93 48 15 315 34 8 3593 46 26 84 157 26 10 109 1 	2 	2	0
38 145 74 50 9 867 26 10 55 2 646 2835 2836 27 9 156 5 36 40 480 10 896 16 15 102 239 631 97 250 363 1 	0 	0	0
9 169 665 81 94 14 2 194 292 3252 56 28 9 68 54 10 916 81 356 65 389 108 5 78 174 226 507 576 5 200 885 10 999 1 	4 	2	0
38 145 74 56 13 25 38 1399 15 63 894 706 769 1 	4 	1	0
9 187 1159 130 10 2 235 5 236 959 8 3319 34 1090 5 13 259 25 2 12 5 9 330 2 4 13 3320 5 34 2 436 223 1 	4 	1	0
51 2 1331 11 93 3 85 10 4026 61 328 104 1 	3 	1	0
957 11 228 33 3 24 149 26 35 1 	0 	2	0
118 34 8 1978 269 25 214 5 293 632 15 8 289 159 5 349 1 	4 	1	0
63 145 74 17 130 212 5 20 41 10 85 8 130 212 279 1 	4 	1	0
10 42 629 852 3 2 86 2152 1479 13 2 4 3 100 13 426 233 3 24 120 37 152 96 15 52 2 117 2153 14 2154 1 	0 	2	0
2 4 13 73 329 3 9 59 95 47 71 1 	0 	1	0
2 4 13 228 3796 24 16 13 186 5 33 25 251 218 1 	0 	2	0
53 37 47 1 	4 	0	0
911 92 244 3 1691 99 3 112 748 5 61 2585 3 124 28 1689 83 365 103 360 71 1 	0 	2	0
2 4 13 35 5 2 12 13 87 116 1 	0 	2	0
617 226 58 2 3767 272 18 399 37 47 15 3768 48 2090 2090 46 1 	0 	0	0
9 68 676 94 14 2 3490 292 28 105 32 453 26 130 1385 65 30 72 3491 15 19 184 4 1 	4 	1	0
52 14 2 879 32 429 5 2 23 11 87 116 22 	0 	2	0
2 29 11 1185 3 846 5 3953 5 9 69 323 131 1199 1 	3 	2	0
9 69 47 71 10 656 538 22 	4 	2	0
12 13 98 3 5 2 3307 1348 44 88 84 48 843 3308 3 16 13 186 22 46 1 	2 	2	0
485 11 8 135 470 43 3 25 8 229 257 10 16 3 2 197 11 35 1 	3 	2	0
1498 11 1791 33 1 	4 	2	0
52 2 260 118 261 2 858 2178 3 1495 14 16 118 10 2 1496 1 	3 	2	0
5 36 1355 8 80 248 34 2 353 22 	1 	2	0
20 280 47 71 131 	4 	2	0
36 418 8 1059 60 14 16 24 557 184 2 123 11 228 33 5 2 29 11 1124 1 	0 	2	0
9 2960 472 12 25 8 716 1 	2 	2	0
9 59 55 10 323 5 85 94 14 2 117 83 797 75 9 53 37 30 10 821 224 10 8 742 1 	0 	2	0
651 3 36 708 884 466 3 24 87 884 466 53 37 152 15 33 79 788 482 1033 198 10 64 2 652 306 1 	0 	0	0
1338 3 21 11 2 165 74 9 2638 2 1299 1 	4 	0	0
21 11 37 70 808 390 4 1054 1 	4 	1	0
42 255 10 85 2 1989 3 5 78 80 3 337 1 	0 	2	0
21 11 2 62 123 17 130 212 154 28 761 177 1 	0 	2	0
2 4 422 502 267 139 9 570 3 332 5 623 1 	2 	0	0
9 30 526 17 1430 15 739 216 5 2 203 14 2 4 5 2 257 14 2 43 11 55 191 71 17 1430 1 	0 	2	0
2 62 29 10 338 686 65 183 138 114 180 10 53 454 276 1 	4 	2	0
2 928 13 35 3 113 1 	0 	2	0
75 38 343 5 47 50 3 20 915 91 4064 48 30 479 4065 4066 418 9 170 72 46 9 153 37 170 183 72 3 16 8 29 18 243 95 555 51 18 95 47 3 18 243 768 8 144 14 70 560 74 	4 	2	0
2 4 11 241 3 24 133 254 657 1 	1 	0	0
97 18 161 168 10 47 71 125 2 4 13 33 1 	0 	2	0
97 18 161 168 10 47 71 125 2 4 13 33 1 	4 	2	0
160 26 86 320 293 541 1093 1547 3 24 254 996 11 1654 132 1 	0 	2	0
20 422 15 89 1318 10 42 388 66 8 29 27 76 61 1113 548 28 24 3 27 31 73 16 211 2 548 22 	4 	0	0
9 266 1735 1168 21 29 45 327 1 	4 	1	0
33 725 3 33 687 442 3 25 8 1459 461 767 1 	3 	2	0
52 2 105 27 9 338 50 47 71 34 67 541 5 338 67 138 22 	4 	2	0
2 99 11 44 370 5 88 1270 3 36 161 273 3 36 32 78 472 10 3928 1121 2 147 5 965 159 3 36 190 1655 14 254 1074 17 2 83 5 152 1896 3929 1 	2 	2	0
16 13 173 1 	4 	2	0
9 68 54 71 10 1603 1604 728 8 1593 108 15 2 344 1605 28 36 161 27 33 1 	0 	2	0
2 862 11 113 44 33 3 18 69 174 60 576 1 	0 	2	0
679 634 12 61 4 196 39 4360 106 1 	1 	0	0
58 2 467 4 3 10 2 318 127 3 10 2 112 12 3 21 998 189 206 319 37 768 8 695 1 	2 	2	0
2 12 11 33 5 19 11 33 15 8 269 65 249 3973 1 	3 	2	0
2 3865 561 2111 357 8 256 10 42 1255 3 24 2 4 11 44 33 1 	3 	0	0
21 29 76 4186 132 123 5 8 93 251 83 14 461 882 283 1 	0 	2	0
53 37 378 10 299 177 478 137 3 50 32 86 8 289 377 5 36 32 78 278 1 	3 	0	0
128 3558 3 4 11 98 1 	0 	2	0
9 59 176 110 21 29 22 	4 	2	0
16 31 44 231 24 26 1575 1 	0 	1	0
2 3918 13 135 3 1109 3919 3 5 91 3920 1 	1 	0	0
113 3 2 647 570 102 3574 10 843 103 15 360 5 3575 198 487 2060 27 38 632 348 486 409 28 2061 3 24 8 492 426 5 892 340 10 53 294 	2 	2	0
38 457 5 9 40 17 146 3085 63 1666 769 1 	4 	1	0
324 107 74 15 102 22 	2 	2	0
2 895 40 329 5 679 930 1 	0 	0	0
16 13 4105 2038 17 70 607 1 	0 	2	0
20 630 379 147 414 2511 43 350 5 40 45 1512 25 2 83 741 5 12 1 	2 	2	0
2106 24 101 8 1664 39 315 106 956 77 833 17 2 235 1 	1 	0	0
16 11 149 141 5 537 1 	4 	2	0
501 14 2 346 347 1242 41 81 389 28 559 690 1 	0 	1	0
2 99 11 811 3 2 309 11 1852 5 271 787 3 5 2 4 11 60 14 21 385 22 	3 	2	0
789 789 11 57 14 315 653 189 886 242 18 190 18 69 78 30 8 33 144 39 8 852 23 1 	1 	2	0
2 127 11 35 51 70 200 15 8 1639 71 738 5 61 633 162 10 915 8 1086 796 1 	3 	2	0
179 38 245 119 1208 1 	4 	0	0
1993 1305 8 93 1994 147 5 76 35 99 1 	3 	2	0
9 803 118 10 21 43 25 94 1017 28 777 15 151 5 41 61 181 74 1 	4 	2	0
35 4 3 35 106 3 35 12 1 	1 	2	0
16 31 116 90 191 34 2 1659 14 2516 29 25 2517 805 438 2518 2519 18 17 2 1660 52 111 1 	4 	2	0
2 86 340 72 173 90 2 4 48 100 11 992 46 11 2 12 1 	2 	2	0
52 2 500 2 249 236 150 4278 292 1 	0 	2	0
5 75 9 202 486 9 152 16 8 515 10 121 39 219 1400 39 264 234 1982 51 26 234 15 2 431 494 1 	4 	2	0
2451 1256 11 8 2452 249 14 146 2453 	4 	1	0
2074 1 	4 	2	0
2 2717 83 13 8 383 753 3 610 2718 38 249 5 9 959 2 336 148 3 608 1774 3 5 960 134 27 20 52 156 1 	0 	2	0
9 110 21 206 10 404 114 4096 374 277 283 39 301 106 1 	0 	2	0
390 500 32 1112 15 2618 2619 17 946 10 2 1334 1 	0 	2	0
1711 265 217 96 10 61 372 5 2 106 32 1114 90 128 117 1647 17 2 235 1 	2 	0	0
173 39 1601 74 1 	4 	2	0
94 14 2 3841 2103 1473 18 243 313 17 70 560 698 60 39 707 31 1 	3 	2	0
196 14 4 11 98 5 23 11 237 3 948 10 608 3 167 3 148 3 504 5 682 1 	0 	2	0
2 29 11 45 355 5 2 12 11 472 5 2197 1 	2 	2	0
16 31 8 29 15 105 114 416 8 256 15 760 4 3 605 5 8 485 10 42 25 67 1816 3214 5 3215 995 1 	3 	0	0
5 36 1355 8 80 248 34 2 353 22 	0 	2	0
436 3 24 133 8 85 3 39 264 234 1 	4 	2	0
140 2 4 1 	0 	2	0
85 561 459 25 682 1 	0 	2	0
2 105 17 2 43 40 228 3070 5 400 1 	3 	0	0
9 240 170 16 31 8 109 436 15 2 4 125 16 13 26 49 565 49 2 680 1 	1 	0	0
2 148 943 996 11 3245 3 2 3246 322 5 3247 3 5 2 12 1183 3248 318 1 	0 	2	0
568 300 3 33 593 3 12 277 3 290 197 1 	3 	2	0
73 1123 3 2 904 18 47 3 2 1133 18 305 30 10 107 1 	4 	1	0
2 748 5 1089 32 112 5 67 79 11 287 1 	0 	2	0
21 43 440 10 42 63 333 1427 111 89 533 1 	4 	1	0
2 29 31 197 5 1201 4424 179 15 8 33 4425 1 	3 	2	0
16 11 1693 5 493 623 1 	0 	0	0
2 92 244 11 763 5 1113 1 	0 	2	0
2 197 11 619 3 355 5 1683 3 129 2 4 31 924 11 565 3 658 2 745 106 1 	3 	2	0
274 93 105 1344 56 28 24 9 30 10 476 2 4 1 	2 	2	0
9 1084 10 1620 8 123 43 66 143 549 1881 3 100 13 2995 39 123 1882 1 	0 	2	0
9 545 2 235 5 995 18 418 26 174 56 15 2 229 3 2317 309 65 2 889 1038 12 2318 8 2319 5 8 2320 2321 14 2322 5 71 428 28 18 174 15 2 210 659 3 2 710 3 2 2323 1 	3 	2	0
77 15 230 	4 	1	0
36 30 16 52 211 35 23 3 4 3 5 12 1 	1 	2	0
21 29 59 42 45 157 116 362 66 191 573 66 8 249 27 195 1543 586 12 1 	2 	0	0
2 83 11 44 697 28 9 266 20 2210 514 65 356 638 1 	0 	0	0
52 38 1017 28 777 40 872 39 198 135 2 185 13 1 	0 	0	0
2 218 32 322 3 45 16 603 42 33 10 158 263 550 10 853 48 448 90 57 288 5 503 820 554 46 15 171 105 1 	0 	2	0
9 673 72 81 2 4 5 19 1 	0 	1	0
20 41 417 39 2022 491 3 24 13 26 225 557 3427 1 	4 	0	0
2 43 11 619 5 26 44 1194 5 184 18 30 206 4403 4404 34 18 1295 18 17 2 488 822 1150 3 4405 15 4406 1 	3 	0	0
20 156 94 344 5 960 394 134 58 2 115 1151 14 2 83 24 213 20 150 13 115 1 	0 	0	0
129 2 106 32 213 141 3 2 218 32 322 1 	0 	2	0
2 17 28 353 1386 2952 34 401 672 76 1867 33 203 17 392 3 5 2953 3 1120 1405 1 	3 	2	0
2 12 13 1269 5 1599 211 2 99 1033 77 36 32 50 10 53 211 10 190 67 83 3 2395 70 144 3 5 2396 10 70 1057 1 	2 	2	0
9 30 95 207 317 1398 690 14 1159 33 2923 1 	4 	1	0
9 156 8 148 2021 185 5 314 27 2 148 13 507 585 1 	0 	0	0
2 402 2903 13 98 5 2 2904 40 1393 1 	0 	2	0
105 32 78 112 1 	2 	2	0
2 19 11 210 5 949 5 20 30 78 819 175 5 472 12 1 	2 	2	0
9 68 317 115 164 108 3 5 187 44 2133 25 2 283 1 	4 	1	0
21 29 11 45 157 290 1 	4 	2	0
9 118 50 17 291 796 15 94 657 582 4 5 2316 25 38 269 1 	4 	1	0
9 41 8 35 119 1 	4 	2	0
36 2120 141 123 3 155 30 8 2096 3 227 5 1144 1 	0 	2	0
540 33 461 1782 1 	0 	2	0
2 654 3358 1916 305 42 621 24 36 53 26 520 224 2 332 1182 58 2 328 1 	3 	0	0
9 59 176 110 21 29 10 404 200 15 8 566 127 27 3896 18 226 10 2 282 1146 14 2 1298 3897 1 	4 	2	0
38 457 5 9 342 56 1637 21 350 5 30 26 3664 3665 5 2053 81 2 4 1 	0 	2	0
2 147 11 44 88 3449 25 568 802 5 88 351 593 1 	0 	2	0
36 126 37 3026 3 12 58 2 511 9 422 39 2 447 13 507 513 5 175 25 412 57 645 820 104 1 	2 	2	0
2 4 13 495 425 22 	0 	0	0
51 16 11 37 15 2 4 48 4220 46 3 16 240 42 2 12 65 2 19 1 	3 	2	0
2278 114 41 2 62 2279 20 1030 8 483 41 2280 10 107 15 21 57 1535 786 1 	4 	1	0
2 29 13 93 5 2030 1 	3 	2	0
20 803 932 10 85 21 533 3 5 10 63 832 3 36 30 687 442 3 205 272 9 41 38 2762 25 102 1 	3 	2	0
16 13 173 1 	4 	2	0
24 34 8 1308 401 111 3 20 750 96 168 1 	4 	1	0
24 36 53 37 30 8 1221 3 100 11 1786 1 	2 	0	0
16 11 81 4 5 309 3 5 1127 198 3183 16 69 42 16 20 86 41 10 3184 10 61 3185 3186 1 	3 	0	0
20 40 8 249 14 559 5 88 3173 1 	2 	2	0
4 28 615 1 	0 	2	0
521 11 213 39 2080 11 825 1196 1 	4 	0	0
193 3 200 39 2 104 208 10 3019 3 20 221 934 14 3020 20 41 156 79 3 100 562 3021 1 	0 	2	0
2 1747 101 152 15 61 1068 119 1 	3 	2	0
2 99 11 44 175 5 20 82 412 78 64 8 104 1 	2 	2	0
807 34 8 202 8 706 512 3 9 1408 2 350 207 1872 5 13 2975 259 1 	4 	0	0
2 79 11 80 28 36 708 132 1547 597 14 2 237 3 1548 3 1037 204 2310 10 128 1549 31 1 	0 	2	0
77 1865 218 22 	0 	2	0
9 825 140 67 3456 325 5 67 3457 300 1 	0 	2	0
2 901 1272 185 13 1198 22 	0 	2	0
9 68 95 54 544 45 1233 1 	2 	0	0
193 3 67 1879 76 271 10 366 177 3 5 9 188 209 590 3643 10 67 309 5 2020 1453 1 	4 	2	0
21 29 11 35 1 	4 	2	0
9 266 2 43 13 84 400 48 75 278 46 10 42 229 1 	3 	0	0
2 107 99 11 44 1969 3 36 152 16 257 55 18 161 281 17 8 1969 109 1970 285 1 	2 	2	0
25 45 164 634 1063 10 42 41 17 2 780 1606 3 11 492 61 98 209 22 	4 	2	0
294 5 27 31 1832 8 256 1 	4 	1	0
36 30 8 44 1195 83 45 143 454 15 4246 1 	0 	2	0
51 18 253 17 130 212 154 3 18 243 209 116 4 39 135 122 328 14 74 757 5 915 406 2 650 1 	0 	0	0
8 35 946 10 958 270 284 395 3 8 29 27 31 26 1629 5 637 25 1473 3969 3970 3971 1 	4 	2	0
20 41 2345 2346 5 556 631 8 1252 3 16 13 8 1570 14 290 5 222 166 49 88 1 	0 	2	0
395 3 139 52 2 2053 9 118 10 298 16 60 25 57 14 38 1910 138 21 165 401 111 5 636 102 726 18 143 52 143 3568 96 10 42 1 	4 	2	0
1944 527 25 461 4 11 8 1022 340 1 	0 	1	0
58 2 840 20 759 17 36 40 72 90 811 87 137 2 29 13 518 1 	3 	0	0
67 2666 32 2667 3 194 3 2668 28 2669 3 2670 1 	0 	0	0
12 11 112 3 5 95 41 8 521 795 17 5 551 8 104 1 	2 	2	0
453 27 3 65 2 3332 31 677 14 3333 240 42 845 8 529 25 2 208 104 3 129 468 10 848 3334 90 2 1064 34 3335 1 	3 	0	0
51 16 11 37 15 2 4 48 4220 46 3 16 240 42 2 12 65 2 19 1 	2 	2	0
50 11 8 505 1800 14 1463 27 30 630 1 	3 	1	0
387 9 64 194 4 5 194 12 3 387 9 64 33 33 5 194 12 1 	2 	0	0
9 30 95 41 375 55 16 22 	4 	2	0
9 30 54 10 781 31 497 477 108 2 548 331 216 5 16 2101 551 116 1 	4 	2	0
35 112 12 3 273 442 3 273 381 3 98 123 1 	2 	2	0
16 13 45 194 9 195 4095 10 416 15 38 4 1 	4 	0	0
66 89 74 3 36 1077 16 172 5 2582 8 322 2583 22 22 	4 	2	0
597 14 2472 70 74 56 284 2473 122 27 673 81 4 1 	4 	0	0
52 9 82 170 11 91 201 4118 414 480 372 5 2 94 14 2 4119 1189 18 243 209 17 2 154 3 137 2 196 11 94 14 2 62 1 	1 	2	0
298 16 60 3 16 399 37 1384 70 773 65 70 1186 1 	1 	2	0
454 81 163 191 449 25 1601 490 31 1 	4 	0	0
20 126 37 87 313 8 83 3 49 63 232 1692 221 2 337 5 2 398 134 1 	2 	2	0
2 4 11 45 237 5 2 428 32 93 1 	1 	2	0
44 229 3047 28 9 68 728 691 1165 39 1421 3 1899 92 58 67 763 92 5 865 2 19 1 	3 	2	0
